collection,cumulativeTradeVolumeETH,dailyMaxSalePrice,dailyMinSalePrice,dailyTradeVolumeETH,dailyTradedItemCount,transaction_date,dailyMinSalePrice_USD,dailyMaxSalePrice_USD,DailyTradeVolumeUSD,cumulativeTradeVolume_USD
NFT Worlds,2606.9531893854237,0.6,0.10493,18.58652,110,2021-11-27,428.5528697594274,2450.5072129577475,75910.6688729724,
Cryptovoxels Parcel,21068.07585792469,8.0,1.3019999999999998,115.1650778923632,26,2021-11-26,5257.68758286579,32305.300048330515,465055.2995502685,
NFT Worlds,2588.3666693854234,0.5,0.09,9.70513,64,2021-11-26,363.4346255437183,2019.0812530206567,39190.892082256745,
NFT Worlds,2578.6615393854236,0.75,0.04,3.111,19,2021-11-25,180.8729538126488,3391.367883987165,14067.393982778762,
Cryptovoxels Parcel,20952.91078003233,2.846028737524189,1.0796404817017784,54.92449974240482,28,2021-11-25,4881.944074527792,12869.240609792096,248358.9126272707,
Cryptovoxels Parcel,20897.98628028993,13.99,1.1322521061834363,161.7919074591769,54,2021-11-24,4824.455942403023,59610.5216017002,689385.2748088309,
NFT Worlds,2575.5505393854237,1.0,0.09,5.501,33,2021-11-24,383.48441344910776,4260.937927212309,23439.419537594917,
Cryptovoxels Parcel,20736.194372830752,8.95,1.2317254028043465,77.27414744178452,30,2021-11-23,5354.352904520087,38905.95938538654,335913.390157591,
Cryptovoxels Parcel,20658.920225388967,4.98,1.45,24.30045130581844,11,2021-11-22,5942.375365287226,20408.9857373313,99587.86427934986,
Somnium Space Land,13719.073004409294,6.942,2.149875,47.601703203125,12,2021-11-22,8810.596026515086,28449.63433505098,195080.81962756137,
NFT Worlds,2560.9962193854235,1.5,0.11,6.7275,31,2021-11-22,450.8008897804102,6147.2848606419575,27570.57259997918,
Somnium Space Land,13671.471301206167,6.5,2.89,13.19,3,2021-11-21,12351.615021818729,27780.44901101098,56372.94191618997,
NFT Worlds,2554.2687193854235,0.8,0.12,4.9196,27,2021-11-21,512.8698278955873,3419.132185970582,21025.95337762609,
Cryptovoxels Parcel,20634.61977408315,5.5,1.0365,23.67641158685283,10,2021-11-21,4429.913138448135,23506.533778547757,101190.97613111915,
NFT Worlds,2549.349119385424,0.45,0.087,4.6759,30,2021-11-20,383.2867137299166,1982.5174848099132,20600.11890493928,
Cryptovoxels Parcel,20610.94336249629,3.8,1.0,22.621493172858383,12,2021-11-20,4405.594410688696,16741.258760617045,99661.1238837774,
Cryptovoxels Parcel,20588.32186932344,2.1158981074795165,1.0,43.56870541181791,28,2021-11-19,4289.951293747376,9077.099823619375,186907.62414832652,
NFT Worlds,2544.6732193854236,0.45,0.12,1.941,9,2021-11-19,514.7941552496851,1930.4780821863196,8326.795461163658,
NFT Worlds,2542.7322193854234,0.5,0.1,5.0785,31,2021-11-18,398.9914721873204,1994.9573609366016,20262.78191503306,
Cryptovoxels Parcel,20544.753163911617,2.7,1.2436305506216696,40.54494704402772,21,2021-11-18,4961.9798424966775,10772.76974905765,161770.88110853563,
NFT Worlds,2537.6537193854238,1.45,0.097,6.4088,32,2021-11-17,415.7104753740252,6214.228755591097,27466.03396471188,
Cryptovoxels Parcel,20504.20821686759,3.8,0.9394709292961828,28.306147701956284,17,2021-11-17,4026.267078533952,16285.565014652531,121310.949661728,
NFT Worlds,2531.2449193854236,0.155,0.09,2.392,20,2021-11-16,380.36641577326606,655.075493831736,10109.294072551693,
Cryptovoxels Parcel,20475.902069165637,15.5,1.084083862900601,72.80286821958141,21,2021-11-16,4581.656592545983,65507.5493831736,307686.2893632845,
Decentraland LAND,2587.6988472658763,5.0,1.22,117.764219820809,35,2021-11-16,5156.078080482052,21131.467542959224,497706.1577730682,10936374.840390377
Cryptovoxels Parcel,20403.099200946053,20.0,1.41,41.06121583427141,9,2021-11-15,6439.107012474995,91334.85124078007,187516.00199943717,
NFT Worlds,2528.852919385424,0.777,0.12,4.937,25,2021-11-15,548.0091074446805,3548.358970704306,22546.008028786564,
Somnium Space Land,13406.32932451918,6.0,1.6,11.8,4,2021-11-14,7383.397585952394,27687.74094732148,54452.557196398906,
Decentraland LAND,2412.534627445068,7.5,2.0,75.11703330285106,22,2021-11-14,9229.246982440493,34609.676184151846,346636.82647011004,11132938.965190291
NFT Worlds,2523.9159193854234,0.7,0.1,6.92347,37,2021-11-14,461.4623491220247,3230.236443854172,31949.20730275864,
Cryptovoxels Parcel,20362.03798511178,4.69,1.25,20.499,10,2021-11-14,5768.279364025308,21642.58417382296,94595.16694652382,
Somnium Space Land,13394.52932451918,6.0,1.8,11.35,3,2021-11-13,8368.493435776609,27894.978119255364,52768.0002755914,
NFT Worlds,2516.9924493854237,0.777,0.12,3.1833,19,2021-11-13,557.8995623851073,3612.39966644357,14799.680641170931,
Cryptovoxels Parcel,20341.53898511178,5.5,0.8112625010446554,85.87629762464117,46,2021-11-13,3771.69161926884,25570.396609317417,399252.9072003378,
NFT Worlds,2513.8091493854236,0.99,0.1,3.5148,20,2021-11-12,466.82156391956914,4621.533482803735,16407.844328645017,
Cryptovoxels Parcel,20255.66268748714,10.0,0.8740085923912417,60.31888933702543,27,2021-11-12,4080.060579792207,46682.15639195692,281581.58254201635,
Somnium Space Land,13383.17932451918,1.1809999999999998,1.1809999999999998,1.1809999999999998,1,2021-11-12,5513.162669890111,5513.162669890111,5513.162669890111,
NFT Worlds,2510.2943493854236,2.25,0.0756,5.8497,24,2021-11-11,357.6196512480161,10643.44200142905,27671.530078115346,
Cryptovoxels Parcel,20195.343798150116,6.0,1.1,13.283972529302348,6,2021-11-11,5203.46053403198,28382.5120038108,62838.75162853614,
Somnium Space Land,13381.99832451918,2.15,2.15,2.15,1,2021-11-11,10170.40013469887,10170.40013469887,10170.40013469887,
Cryptovoxels Parcel,20182.059825620807,10.0,0.8616367478866235,38.39181044684688,16,2021-11-10,3982.096039819466,46215.485233035135,177429.61487757356,
NFT Worlds,2504.4446493854234,0.75,0.11,7.218,31,2021-11-10,508.3703375633864,3466.1613924776348,33358.33724120476,
Somnium Space Land,13379.84832451918,12.5,3.12,53.46,7,2021-11-10,14419.231392706964,57769.35654129391,247067.98405580583,
NFT Worlds,2497.2266493854236,0.39,0.125,2.9536,19,2021-11-09,592.0371801207226,1847.1560019766544,13989.12812163653,
Cryptovoxels Parcel,20143.668015173967,12.9,0.9548971209456196,81.03670185981622,37,2021-11-09,4522.67679032033,61098.23698845857,383813.9236429545,
NFT Worlds,2494.2730493854237,2.3,0.13,6.4816,25,2021-11-08,624.5580332646442,11049.872896220626,31139.502680062444,
Somnium Space Land,13326.38832451918,3.578,1.8157,8.3837,3,2021-11-08,8723.15400768165,17189.758792468438,40277.747565236896,
Cryptovoxels Parcel,20062.63131331415,3.99,1.4,29.980646400784234,14,2021-11-08,6726.00958900386,19169.127328661,144035.79655443487,
Decentraland LAND,2155.241319860318,2.5,1.75,8.99,4,2021-11-08,8407.511986254825,12010.731408935464,43190.59014653193,10354409.84571274
NFT Worlds,2487.7914493854237,0.3,0.13,4.16,25,2021-11-07,598.4993186107005,1381.152273717001,19151.97819554241,
Cryptovoxels Parcel,20032.650666913363,3.45,0.952,17.10433817163261,7,2021-11-07,4382.856548595283,15883.251147745514,78745.65185391624,
Somnium Space Land,13318.00462451918,3.25,2.08,5.33,2,2021-11-06,9376.26929142694,14650.420767854595,24026.690059281536,
Cryptovoxels Parcel,20015.54632874173,2.5,1.001,8.941,5,2021-11-06,4512.329596499215,11269.554436811228,40304.43448781168,
NFT Worlds,2483.631449385424,0.645,0.13,4.9891,28,2021-11-06,586.0168307141838,2907.545044697297,22489.973616277955,
NFT Worlds,2478.6423493854236,0.3,0.129,4.732708254518144,29,2021-11-05,577.006247246934,1341.8749935975206,21169.00952910156,
Somnium Space Land,13312.67462451918,6.0,1.99,46.12137561728395,12,2021-11-05,8901.104124196887,26837.49987195041,206297.0687038392,
Cryptovoxels Parcel,20006.605328741727,2.5555555,0.8988698911160484,27.581648619736526,20,2021-11-05,4020.5700979545054,11430.78673400203,123370.41521672672,
NFT Worlds,2473.909641130905,0.5,0.138,5.4777,31,2021-11-04,624.0960193944205,2261.2174615739877,24772.54177852766,
Cryptovoxels Parcel,19979.023680122,4.53,1.0874886353255409,38.84243975777122,20,2021-11-04,4918.096582922758,20486.630201860327,175662.4060608159,
Somnium Space Land,13266.553248901895,3.4,3.4,13.4,3,2021-11-04,15376.278738703111,15376.278738703111,60600.62797018286,
Cryptovoxels Parcel,19940.181240364225,1.97,0.8433743812835048,41.09646784733091,33,2021-11-03,3872.3305879687914,9045.201547015167,188693.31703022163,
NFT Worlds,2468.431941130905,0.45,0.13,4.824,27,2021-11-03,596.8914726456709,2066.1627899273226,22149.265108020896,
Somnium Space Land,13253.153248901895,6.8,1.9,24.54,7,2021-11-03,8723.798446359804,31222.01549223509,112674.74414403664,
Somnium Space Land,13228.613248901896,11.99,1.9,58.2,10,2021-11-02,8709.83585476987,54963.64836773198,266796.0246040034,
Cryptovoxels Parcel,19899.084772516893,4.0,0.991,33.714511699695585,18,2021-11-02,4542.867016882601,18336.496536357623,154551.50675161416,
NFT Worlds,2463.607941130905,9.84,0.13,16.6055,29,2021-11-02,595.9361374316228,45107.78147943975,76121.67330862163,
Cryptovoxels Parcel,19865.3702608172,2.484203017683208,1.2914838308633427,17.767890966972566,10,2021-11-01,5585.166619515576,10743.214463001865,76839.2365095186,
Somnium Space Land,13170.413248901896,9.69,9.69,9.69,1,2021-11-01,41905.49138112486,41905.49138112486,41905.49138112486,
NFT Worlds,2447.002441130905,6.2,0.14,22.9114,74,2021-11-01,605.4456959089248,26812.595104538097,99082.917980341,
Somnium Space Land,13160.723248901895,3.95,1.85,7.7,3,2021-10-31,7962.593880835926,17001.213961784815,33141.60696347926,
Cryptovoxels Parcel,19847.602369850225,6.66,1.4,34.075,13,2021-10-31,6025.746720632592,28665.33797100933,146662.37107539686,
NFT Worlds,2424.091041130905,0.4,0.14,7.99,43,2021-10-31,602.5746720632593,1721.6419201807407,34389.797355610295,
NFT Worlds,2416.1010411309053,2.0,0.11,12.193678124243055,44,2021-10-30,474.65767429778094,8630.139532686926,52616.57181444488,
Sandbox's LANDs,17619.02446498885,5.0,0.26,203.32376666666664,307,2021-10-30,1121.9181392493003,21575.348831717318,877356.2383224061,
Cryptovoxels Parcel,19813.527369850224,3.8,1.0732109532012633,12.333320796178636,6,2021-10-30,4630.98013706742,16397.26511210516,53219.13968620552,
Somnium Space Land,13153.023248901896,16.4,2.79,23.94,3,2021-10-30,12039.044648098265,70767.14416803278,103302.7702062625,
Somnium Space Land,13129.083248901896,12.0,1.6,48.73,9,2021-10-29,7068.035328118035,53010.26496088526,215265.85096199487,
Cryptovoxels Parcel,19801.194049054047,2.5,1.1113487544160785,22.722320229761447,15,2021-10-29,4909.407661295511,11043.80520018443,100376.35132547811,
NFT Worlds,2403.9073630066623,0.35,0.0819,8.53,55,2021-10-29,361.7950583580419,1546.13272802582,37681.46334302927,
NFT Worlds,2395.3773630066626,23.0,0.11,35.7686,52,2021-10-28,470.42481238554,98361.55168061292,152967.6085844857,
Cryptovoxels Parcel,19778.471728824286,2.115,1.2014551731233067,34.46166929832309,11,2021-10-28,5138.130221874255,9044.986165412884,147378.4028559651,
Somnium Space Land,13080.353248901896,2.69,2.69,2.69,1,2021-10-28,11504.024957428206,11504.024957428206,11504.024957428206,
Cryptovoxels Parcel,19744.01005952596,3.28,1.4796,11.287067809642936,6,2021-10-27,5826.131043728239,12915.456760900664,44444.40129658449,
NFT Worlds,2359.6087630066622,0.55,0.1156,12.0108,56,2021-10-27,455.1910980366209,2165.701591004685,47294.197580434666,
Somnium Space Land,13077.663248901896,4.0,1.75,20.04,8,2021-10-27,6890.868698651269,15750.557025488615,78910.29069769796,
Cryptovoxels Parcel,19732.72299171632,2.5,1.45,8.64,5,2021-10-26,6001.719656983204,10347.792512040009,35761.97092161027,
NFT Worlds,2347.597963006662,10.0,0.139,29.307,80,2021-10-26,575.3372636694245,41391.17004816003,121305.1020601426,
Somnium Space Land,13057.623248901897,1.6,1.6,1.6,1,2021-10-26,6622.587207705605,6622.587207705605,6622.587207705605,
NFT Worlds,2318.2909630066624,3.0,0.121,26.5551,138,2021-10-25,508.950805328365,12618.615008141282,111696.19446756416,
Sandbox's LANDs,17197.251091860904,2.5,0.26,41.75979,85,2021-10-25,1093.6133007055778,10515.5125067844,175650.23761027606,
Somnium Space Land,13056.023248901896,8.0,8.0,16.0,2,2021-10-25,33649.64002171008,33649.64002171008,67299.28004342016,
Cryptovoxels Parcel,19724.08299171632,5.0,1.2623275447868765,37.96655063251263,17,2021-10-25,5309.608433945937,21031.0250135688,159695.0952062599,
Cryptovoxels Parcel,19686.116441083806,2.129923070426104,1.0016095808901486,38.7874617129616,30,2021-10-24,4083.423628187488,8683.401554795511,158131.1128187939,
Decentraland LAND,1521.6680162574432,6.0,0.87,8.23,3,2021-10-24,3546.8695830224324,24461.16953808574,33552.57088307428,6203629.887725988
NFT Worlds,2291.7358630066624,0.399,0.1127,7.187,44,2021-10-24,459.46230115704384,1626.667774282702,29300.40424503704,
Somnium Space Land,13040.023248901896,1.05,1.05,1.05,1,2021-10-24,4280.704669165005,4280.704669165005,4280.704669165005,
Cryptovoxels Parcel,19647.328979370843,2.536292975569392,1.3068739383154029,12.268916994853113,7,2021-10-23,5430.476746375174,10539.103751336894,50981.25112942408,
Somnium Space Land,13038.973248901895,3.0,1.75,4.75,2,2021-10-23,7271.806428710806,12465.953877789954,19737.76030650076,
NFT Worlds,2284.5488630066625,0.599,0.115,14.07635,83,2021-10-23,477.8615653152816,2489.035457598727,58491.709955876206,
NFT Worlds,2270.472513006662,4.0,0.099,12.911,59,2021-10-22,392.97946882891137,15877.958336521671,51250.08002070782,
Cryptovoxels Parcel,19570.060062375993,5.0,2.1,21.4,6,2021-10-21,8531.14736424344,20312.255629151045,86936.45409276646,
NFT Worlds,2257.5615130066626,0.448,0.08,11.9806,77,2021-10-21,324.9960900664167,1819.9781043719336,48670.6019581214,
NFT Worlds,2245.5809130066623,2.99,0.0699,22.88554999,143,2021-10-20,290.2339414583223,12414.871029476162,95023.79650985934,
Cryptovoxels Parcel,19548.66006237599,2.2,1.5,5.55,3,2021-10-20,6228.196168633525,9134.687713995838,23044.325823944044,
Decentraland LAND,1508.7480162574432,1.26,1.0,3.36,3,2021-10-20,4152.130779089017,5231.684781652161,13951.159417739096,6264519.076192026
NFT Worlds,2222.695363016662,4.0,0.05,15.321633185850512,71,2021-10-19,193.79657238593643,15503.725790874912,59385.59989544888,
Cryptovoxels Parcel,19543.110062375992,4.88,2.48,7.36,2,2021-10-19,9612.309990342446,18914.54546486739,28526.85545520984,
NFT Worlds,2207.373729830812,0.4,0.08,11.11089,86,2021-10-18,299.4071216068628,1497.035608034314,41583.494917380944,
Cryptovoxels Parcel,19535.75006237599,3.0,2.75,5.75,2,2021-10-18,10292.119805235909,11227.767060257354,21519.886865493263,
NFT Worlds,2196.262839830812,1.0,0.075,8.201936999,57,2021-10-17,288.5617392017885,3847.489856023847,31556.869403399174,
Cryptovoxels Parcel,19530.00006237599,7.2,1.0604,20.4429,7,2021-10-17,4079.878243327688,27701.9269633717,78653.85037770991,
Decentraland LAND,1493.2611162574433,1.2,0.99,3.31,2,2021-10-17,3809.014957463608,4616.987827228616,12735.191423438931,5745306.997195359
NFT Worlds,2188.060902831812,0.75,0.0964,15.8986,102,2021-10-16,369.8203540033596,2877.2330446319475,60991.96971118064,
Cryptovoxels Parcel,19509.557162375993,1.7,1.00735831288771,30.93269621101011,23,2021-10-16,3864.53950083361,6521.72823449908,118667.43426383962,
Somnium Space Land,13034.223248901895,5.5,5.5,5.5,1,2021-10-15,21221.47168898926,21221.47168898926,21221.47168898926,
NFT Worlds,2172.162302831812,2.9,0.1,22.979672734275,142,2021-10-15,385.8449397998047,11189.503254194336,88665.90442775551,
Decentraland LAND,1487.7011162574431,0.92,0.74,2.58,3,2021-10-15,2855.252554518555,3549.773446158204,9954.799446834964,5740219.476424554
Sandbox's LANDs,16769.543278651403,6.5,0.29,55.301,81,2021-10-15,1118.9503254194335,25079.921086987302,213376.11015869,
Cryptovoxels Parcel,19478.624466164983,4.5,0.9780016352220662,71.96338982546754,32,2021-10-15,3773.569820663687,17363.02229099121,277667.098149974,
Decentraland LAND,1485.1211162574432,1.2,0.92,5.19,5,2021-10-14,3482.1643608222853,4541.953514116024,19643.94894855181,5621125.894061172
Somnium Space Land,13028.723248901895,2.2,2.2,2.2,1,2021-10-14,8326.914775879379,8326.914775879379,8326.914775879379,
Cryptovoxels Parcel,19406.661076339515,4.0,1.844,31.37112,14,2021-10-14,6979.468566691624,15139.845047053414,118738.47393812958,
NFT Worlds,2149.1826300975367,0.45,0.099,10.6273,70,2021-10-14,374.711164914572,1703.2325677935091,40223.91881713769,
Somnium Space Land,13026.523248901896,2.2,2.2,2.2,1,2021-10-13,7903.437829960229,7903.437829960229,7903.437829960229,
Cryptovoxels Parcel,19375.289956339515,3.0,3.0,3.0,1,2021-10-13,10777.415222673038,10777.415222673038,10777.415222673038,
NFT Worlds,2138.5553300975366,0.75,0.123,32.647243,164,2021-10-13,441.87402412959455,2694.35380566826,117284.29789550196,
Somnium Space Land,13024.323248901896,7.777,4.99,19.617,3,2021-10-12,17442.627440064716,27184.631984245152,68571.54759353699,
NFT Worlds,2105.9080870975367,3.5,0.0826,45.360994443999,190,2021-10-12,288.7296646391475,12234.307823692689,158560.105490485,
Cryptovoxels Parcel,19372.289956339515,4.396131982633864,1.945,16.82684626834815,5,2021-10-12,6798.779633452079,15366.751974035178,58818.51912826453,
Somnium Space Land,13004.706248901895,3.0,1.9,4.9,2,2021-10-11,6702.846649187321,10583.442077664193,17286.288726851515,
Cryptovoxels Parcel,19355.463110071167,4.35,1.5,16.15917676105239,7,2021-10-11,5291.721038832096,15345.991012613076,57006.57042444508,
NFT Worlds,2060.5470926535377,0.7,0.155,41.85549,198,2021-10-11,546.8111740126499,2469.4698181216445,147658.3846824176,
Somnium Space Land,12999.806248901896,3.1704,3.0,6.1704,2,2021-10-10,10257.222209368116,10839.832430860224,21097.05464022834,
NFT Worlds,2018.6916026535375,1.0,0.15,83.38309,336,2021-10-10,512.8611104684057,3419.074069789372,285092.96087791346,
Cryptovoxels Parcel,19339.303933310115,2.0,1.42,12.209,7,2021-10-10,4855.085179100907,6838.148139578743,41743.47531805844,
Somnium Space Land,12993.635848901897,4.99,1.8979,9.0379,2,2021-10-09,6797.976280377814,17873.387238044837,32372.32194764037,
Cryptovoxels Parcel,19327.094933310116,2.96,1.0002591692699294,26.72338146416896,20,2021-10-09,3582.769433019336,10602.249744411363,95718.90685753134,
NFT Worlds,1935.3085126535375,3.0,0.12499,82.69648,308,2021-10-09,447.6943228222894,10745.523389606116,296205.6533593647,
Cryptovoxels Parcel,19300.371551845943,4.1,0.9168,50.97294884743682,24,2021-10-08,3262.9643977331075,14592.227345883224,181416.79465167667,
Somnium Space Land,12984.597948901896,2.07,1.6504,3.7204,2,2021-10-08,5873.905368694068,7367.295269750799,13241.200638444869,
NFT Worlds,1852.6120326535377,9.89,0.0379,137.35139,480,2021-10-08,134.88912595340835,35199.29962214271,488844.56320806633,
Decentraland LAND,1470.5111162574433,3.0,0.92,5.17,2,2021-10-08,3274.3534532225776,10677.239521377973,18400.442775174703,5233666.469043203
